"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|100,"Analog2"|"Volts"|0.0|5.0|100,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|25,"RPM2"|"rpm"|0|8000|25,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
1523,0,2.54,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1528,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1533,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1538,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1543,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
1548,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1553,0,2.48,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1558,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1563,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1568,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1573,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1578,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1583,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1588,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1593,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1598,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1603,0,2.51,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1608,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1613,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1618,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1623,0,2.48,2.56,,-0.08,0.14,1.0,0,-0,-0,0.16,,,0,,,,,,,
1628,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1633,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1638,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1643,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
1648,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1653,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1658,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1663,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1668,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1673,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1678,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1683,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1688,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1693,0,2.49,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1698,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1703,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1708,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1713,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1718,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1723,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1728,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1733,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1738,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1743,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
1748,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1753,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1758,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1763,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1768,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1773,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1778,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1783,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1788,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1793,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1798,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1803,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1808,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1813,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1818,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1823,0,2.53,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1828,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1833,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1838,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1843,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
1848,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1853,0,2.5,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1858,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1863,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1868,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1873,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1878,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1883,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1888,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1893,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1898,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1903,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1908,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1913,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1918,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1923,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1928,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1933,0,2.49,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1938,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1943,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
1948,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1953,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1958,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1963,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
1968,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1973,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1978,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1983,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
1988,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1993,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
1998,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2003,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2008,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2013,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2018,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2023,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2028,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2033,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2038,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2043,0,2.51,2.56,13.67,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
2048,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2053,0,2.49,2.54,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2058,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2063,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2068,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2073,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2078,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2083,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2088,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2093,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2098,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2103,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2108,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2113,0,2.5,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2118,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2123,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2128,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2133,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2138,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2143,0,2.5,2.56,,-0.08,0.14,1.0,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2148,0,,,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2153,0,2.53,2.58,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2158,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2163,0,2.48,2.53,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2168,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2173,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2178,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2183,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2188,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2193,0,2.52,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2198,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2203,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2208,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2213,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2218,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2223,0,2.48,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2228,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2233,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2238,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2243,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
2248,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2253,0,2.49,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2258,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2263,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2268,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2273,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2278,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2283,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2288,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2293,0,2.51,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2298,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2303,0,2.52,2.57,,-0.08,0.14,1.0,0,-0,-0,0.16,,,0,,,,,,,
2308,0,,,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2313,0,2.52,2.57,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2318,0,,,,-0.08,0.14,1.0,0,-0,-0,0.16,,,,,,,,,,
2323,0,2.52,2.57,,-0.08,0.14,1.0,0,-0,-0,0.16,0,0,0,,,,,,,
2328,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2333,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2338,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2343,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2348,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2353,0,2.53,2.58,,-0.08,0.14,0.99,0,0,-0,0.16,,,,,,,,,,
2358,0,,,,-0.08,0.14,0.99,0,0,-0,0.16,,,,,,,,,,
2363,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2368,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2373,0,2.52,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2378,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2383,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2388,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2393,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2398,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2403,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2408,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2413,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2418,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2423,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2428,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2433,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2438,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2443,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
2448,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2453,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2458,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2463,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2468,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2473,0,2.5,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2478,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2483,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2488,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2493,0,2.52,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2498,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2503,0,2.49,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2508,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2513,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2518,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2523,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2528,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2533,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2538,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2543,0,2.49,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2548,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2553,0,2.5,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2558,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2563,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2568,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2573,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2578,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2583,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2588,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2593,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2598,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2603,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2608,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2613,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2618,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2623,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2628,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2633,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2638,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2643,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
2648,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2653,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2658,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2663,0,2.48,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2668,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2673,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2678,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2683,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2688,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2693,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2698,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2703,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2708,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2713,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2718,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2723,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2728,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2733,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2738,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2743,0,2.5,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2748,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2753,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2758,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2763,0,2.51,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2768,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2773,0,2.49,2.55,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2778,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2783,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2788,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2793,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2798,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2803,0,2.5,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2808,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2813,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2818,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2823,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2828,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2833,0,2.52,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2838,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2843,0,2.48,2.53,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
2848,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2853,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2858,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2863,0,2.49,2.54,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2868,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2873,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2878,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2883,0,2.48,2.53,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2888,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2893,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2898,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2903,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,,,,,,,
2908,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2913,0,2.48,2.53,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2918,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2923,0,2.53,2.58,,-0.08,0.14,0.99,0,-0,-0,0.16,0,0,0,,,,,,,
2928,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2933,0,2.52,2.57,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2938,0,,,,-0.08,0.14,0.99,0,-0,-0,0.16,,,,,,,,,,
2943,0,2.51,2.56,,-0.08,0.14,0.99,0,-0,-0,0.16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
